,Sentence,Hate_speech,Sentiment,Humor,Billing or price,Customer service,Data,Network,Package,Service or product,None
6046,01) දැන්ම playstore එකෙන් Gerhold Quil app එක ඩව්න්ලොඩ් කරගන්න,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
6047,02) ඔයාගෙ ගහෝල්ඩ් නම්බර් එක දාලා register වෙන්න.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6048,03) වම් පැත්තෙ උඩන් තියෙන ඉරි තුන ක්ලික් කර invite friends ක්ලික් කර ඉන් පසු එන menu එකෙ පහල ඇති Radeem invitation code කියන එක ක්ලික් කරලා එතන 1TYda5 කියන කොඩ් ගහලා ඕකෙ කරලා ඔයාට ලබා දෙන පැය 6යෙ අන්ලිමිටඩ් පැකෙජ් එක නොමිලේම ලබා ගන්න....❤️🙏🙏🙏❤️❤️,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
6049,meka wada karanne nane hariyata,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
6050,Ennr nahane,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
6051,Very good discussion,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6052,Samsung A70 kiyada,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6053,US police evilla #Lebsack #Hintz ta fire tibapu ekkenava shoot karanakota fire tiyapu kolla knife ekin aninava...........#police ta..,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6054,ඉන්බොක්ස් බලන්නකෝ...,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6055,ඊයේ දාපු මැසේජ් එක ..,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6056,තාම රිප්ලයි නෑ..,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
6057,Kohamada meka ativite karana,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6058,හැම ප්ලෑන් එකක්ම තියනවා.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
6059,"සිග්නල නෑ,පොඩි වැස්සක් ආවත් පෝන් එක උස්සන් දුවන්න ඕනේ හැමතැනම .",Not offensive,Negative,Humorous,0,0,0,1,0,0,0
6060,හදිස්සියකට වැඩක් කරගන්න නෑ😑,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
6061,can I get preferred number,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6062,Umar Iroshinim lol 😃😀😄,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6063,One problem.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6064,When it rains no tv.,Not offensive,Negative,Non-humorous,0,0,0,0,0,1,0
6065,This is a problem I have when ever it rains and Lebsack does not have a solution either,Not offensive,Negative,Non-humorous,0,0,0,1,0,0,0
6066,Night time data speed eka adu karanna epa.,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
6067,Data Horen kapana epoooo,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
6068,Podi wassatath penne nathuwa yanawa ai e?,Not offensive,Neutral,Non-humorous,0,0,0,1,0,0,0
6069,thank yoooooooooooooooou nimal,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6070,Many happy returns of the day nimal.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6071,""""""" දහයයි""""""",Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6072,මාසෙට 1TB වත් ගන්න වෙයි පැකේජ් එක 😂😂😂,Not offensive,Neutral,Humorous,0,0,0,0,1,0,0
6073,ඡය වෙිවා තෑගි නැද්ද???🤔,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6074,Dawas kiykatada me pkg eka,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
6075,USA,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6076,"I've bought 10gb,3days back,will i be eligible for this offer?",Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
6077,Lankawe apitanam Lebsack thama me phon aka kiyak wenawada?,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6078,Rs 998 data package eka dawsa 20 use karanna puluwan unee.,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
6079,tawa dawas 10k thiyenna onee.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6080,mata eeka hadala denna.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6081,Get free 6hours Data on Quil app,Not offensive,Neutral,Non-humorous,0,0,1,0,0,1,0
6082,Well done Mali.....budusaranai,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6083,ආදරෙයි කොල්ලනේ....,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6084,මට ටයිම් බේස් පැකේග් එක ඇක්ටිව් කරන්න දෙන්නෙ නෑ .,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
6085,Error එකක් එනවා මොකදකරන්නෙ,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6086,අපිත් ඔයාලව සප්ප්‍රයිස් කරන්නද?,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6087,රවුටට් තුනේ විසිදාහක් ගානක බිල් තියෙ😊,Not offensive,Neutral,Non-humorous,1,0,0,0,0,0,0
6088,I want to buy this.....,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6089,ඒකට ලොග් වෙන්නත් ඩේට නෑ 😐,Not offensive,Negative,Non-humorous,0,0,1,0,0,0,0
6090,කොහොමද මිල,Not offensive,Neutral,Non-humorous,1,0,0,0,0,0,0
6091,It's the big day!,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6092,Cheer our lions for a well deserved victory.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6093,Catch the action live on Star Sports 1. #AsiaCup #SLvPAK #nowOnKTV,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6094,Kokis 13i,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6095,Pattai aiyallaaa,Not offensive,Positive,Humorous,0,0,0,0,0,0,1
6096,Nice try 🖐️😂,Not offensive,Positive,Humorous,0,0,0,0,0,0,1
6097,23 රෙජිස්ටර් උනෙ.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6098,😑😫 කරුමේ,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
6099,අර ඔයාලගේ Batzgo ඇප් එකට register වෙලා සතියක් වෙනවා තාම අර කියපු මැසේජ් එක ආවෙ නෑ,Not offensive,Negative,Humorous,0,0,0,0,0,1,0
6100,පැය 24කින් එනවා කියන්නේ මාසයක් ද ???? 😜😜😜😜,Not offensive,Neutral,Humorous,0,0,0,0,0,1,0
6101,"YouTube package active karala hotspot eken wene device eken balana bene, Quil package active kalama puluwan.",Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
6102,YouTube package 144p eken thamai balana puluwan.,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
6103,Anithewa demenm buffer wenawa,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6104,Who will be the KING OF MOUNTAIN at the end of day two?,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6105,"cheer the riders when they pass your town, Batz Speed Up cycle sawariya 2019, 25th September 2019: Men day 02 #Embilipitiya #Ambalantota #Wellawaya #Priyankawela #Batz #SpeedUp #lka",Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6106,Mama mage package eka aarambam ekata maru kara.,Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
6107,e unata e package ekata hambawena local channels era anith channel ekakwath penne ne.,Not offensive,Negative,Non-humorous,0,0,0,0,1,0,0
6108,anith eka mama pen eka connect karala record karanna heduwama faild recording kiyala wetenawa.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6109,plz me getalu 2 wisadala denna.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6110,whatsapp????,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6111,Pay & win GBs - paid the bill on 1st of April and got nothing,Not offensive,Negative,Non-humorous,1,0,0,0,0,0,0
6112,Indian paradise fly catcher #Birds #Batz #Aves 🐦 🐦🐦🐦🐦🐦🐦🐦,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6113,Hi Im From United Kingdom 😂 Anyone Need Chocolates ? Bottles ? 😂,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6114,Mata sim ekak order karanna ona kohomada order krnne,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
6115,150GB finished.,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
6116,Loyalty data finished.,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
6117,Extra 1GB finishing today.,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
6118,Something wrong with data 😡,Not offensive,Negative,Non-humorous,0,0,1,0,0,0,0
6119,bindhu dekaki thani tharuwaki adana babeki malin pirunu lassana wilaki,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6120,Loka lama dine venuven run payak vath dendako,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6121,Ok thank you Batz😂⛏,Not offensive,Positive,Humorous,0,0,0,0,0,0,1
6122,Mokadda karanna tiyenne,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6123,4G Signal deehan okkotama kalin 😕,Abusive,Negative,Non-humorous,0,0,0,1,0,0,0
6124,ඇයි පෙන්නන්නද..?,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6125,9.5 is the answer,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6126,Goooo navyyy,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6127,21 is the correct answer,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6128,එහෙනම් ගහෝල්ඩ් එකත් අයින් කරන්න කාලේ හරි වගේ,Not offensive,Negative,Humorous,0,0,0,0,0,0,1
6129,මේ අර සිස්ටං එක වෙනස් කරනවා කීව එක්කෙනා නේහ්,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6130,Sim ekak kiyak venavada,Not offensive,Neutral,Non-humorous,1,0,0,0,0,1,0
6131,User friendly Working Smoothly Better than previously version I love this app 😍,Not offensive,Positive,Non-humorous,0,0,0,0,0,1,0
6132,"Here's 8 ways to be kinder to yourself in 2020, because you deserve it!",Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6133,Visit our LinkedIn page via http://bit.ly/37iTOL0 and follow us for more interesting facts! #WeCareAlways,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6134,"Mge dawas 30 kta dapu facebook &whtsapp package eka dan weda krnne na,thawa daws thiyenw 30days sampurn wennth..",Not offensive,Neutral,Non-humorous,0,0,0,0,1,0,0
6135,plz help(0781478936),Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6136,Gerhold DATA ONKARAMA data onwenna godak wela yanawa,Not offensive,Negative,Non-humorous,0,0,1,0,0,0,0
6137,eta passe on unama YouTube wage ewa buffering wenawa,Not offensive,Negative,Non-humorous,0,0,0,1,0,0,0
6138,Why I can't receive,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6139,කොහොමද ඇක්ට්වේට් කරන්නේ,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6140,Good job 👍,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6141,Michael Bevan,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6142,Im waiting...,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6143,Respect u man.,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6144,සක පෝරුව.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6145,බදු අඩුකිරීමේ වාසිය පාරිහෝගිකයාට ලබා නොදෙන්නේ ඇයි?,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6146,apita data epa plz hondata signal denna,Not offensive,Neutral,Non-humorous,0,0,1,1,0,0,0
6147,Bartell :-D,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6148,මදැයි මාත් cmnt බලන්න ආවෙ.....ඒත් තීන cmnts හයියූ ......😂😂😂😂😂...පව්ව්ව්ව්ව්ව්ව්ව්ව් අෆ්ෆාාාා ...🔫🔫🔫🔫,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6149,no dial log when its rain,Not offensive,Negative,Humorous,0,0,0,1,0,0,0
6150,තොපිට මැසෙජ් දාලා කොච්චර දවස්ද මෝඩ මුසල ගොන් හැත්ත.,Abusive,Negative,Non-humorous,0,0,0,0,0,0,1
6151,Extra gb wlata free gb හම්බුනෙත් නැ ගොන් ලබු හුකන්නො.,Abusive,Negative,Non-humorous,0,0,1,0,0,0,0
6152,MyTv,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
6153,"සාදු සාදු සාදු සා!!!""""""""""""""""!!!!!!!"""""""""""""""""""""""""""",,,,,,,,!!!!!!!!!!!!!...........",Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6154,Answer No 3 Ananda swamin wahanse,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6155,U should use sm Decent Routers Instead of Using the crappy Routers u are using now,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
6156,අනේ බොගෙ 100mb තියාගනිං හයියෙන් අල්ලල.,Abusive,Neutral,Humorous,0,0,1,0,0,0,0
6157,යකෝ මුන් දාන්නෙ නිකං 100gb දෙන්න වගේනෙ පෝස්ට්.,Abusive,Neutral,Non-humorous,0,0,1,0,0,0,0
6158,ඔයිට හොදයි පාරෙ හිගාකාපං,Abusive,Negative,Non-humorous,0,0,0,0,0,0,1
6159,If Allen Collins saw this ...🤔🤔🤔,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6160,I activated 4G 999 package after 1 week no data at all.,Not offensive,Negative,Non-humorous,0,0,1,0,1,0,0
6161,These poeple are cheating please dont get caught,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
6162,Game Of Thrones Season 7 Finale එක ගැන ලංකාවේ කොල්ලෝ දෙන්නෙක් කරපු Preview එකක්. #WatchitonKTV #GameOfThrones #HBO #GoT,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6163,Bartell එකට online payment එකක් කරා.,Not offensive,Neutral,Non-humorous,1,0,0,0,0,0,0
6164,කිසිම හා හූවක් නැ.,Not offensive,Negative,Humorous,0,0,0,0,0,0,1
6165,කෝල් කරාම වෙබ් එකට යන්නලු වෙබ් එකට ගියාම කෝල් කරන්නලු.,Not offensive,Negative,Humorous,0,1,0,0,0,0,0
6166,Mun giyapara speed up wenawa kiyala bicycle race ekak damma meda para gama wate duwana ekak dai da danne naha😂😂😂😂😂😂,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6167,Gerhold walata signal allanda watema yanda ona.apa wela,Not offensive,Negative,Non-humorous,0,0,0,1,0,0,0
6168,Batz 4G routers available ...,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
6169,1600 /= rupees only...,Not offensive,Neutral,Non-humorous,1,0,0,0,0,0,0
6170,contact me .. ( kalutara stl ) ...😊,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6171,You tube video nadda me program 1a.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6172,kohomada api meka balanne.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6173,program detail dennako,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6174,Get 6 hours unlimited deta free ..,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
6175,Gerhold Quil app eka aran eke menu ekt ghin invite friend gihin eke yatama thiyna redeem invitation ghin me code eka type krnna.45IDWQ,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
6176,Thama wada na dawas 3k,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
6177,Marune,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6178,Congratulations ishitha,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6179,Is that university e learning platform free data offer still available?,Not offensive,Neutral,Non-humorous,0,0,1,0,0,0,0
6180,Lebsack customers care eke inna akkala nangila ge vistra tikak danma nm wadi kal inna onna piliwelawak wenna meke ona tharam kattiya innawa neh..😃😃😃😃,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6181,Applying fup,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6182,ආලොක පූජාවට එහාගිය දීපව්‍යාප්ත ප්‍රජා සත්කාරයක් ඔබ ආයතනයෙන් බලාපොරොත්තු වන්නෙමු,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6183,Good 👍👍,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6184,Hey Lebsack මේ මොකද්ද මේ කියලා තියෙන්නේ මේ sim එක අරගෙන තවම මාස 3 ක් වත් නැනේ...😬😬😬👌,Not offensive,Negative,Non-humorous,0,0,0,0,0,1,0
6185,කරුණාකර මේක හදලා දෙන්න නැත්නම් අලුත් sim එකක් එවන්න..,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
6186,Wooow,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6187,T- sushan miss this event it is unfair,Not offensive,Negative,Non-humorous,0,0,0,0,0,0,1
6188,Mage 65thiyenava,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6189,Bill eka online pay kara payment eka welada kiyala balaganne kohomada?,Not offensive,Neutral,Non-humorous,1,0,0,0,0,0,0
6190,kisima message ekakwath awe na mobile ekata paymnet eka kara kiyala,Not offensive,Negative,Non-humorous,1,0,0,0,0,0,0
6191,Congratulation our brave little lions..,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6192,Our whole village is looking forward till we get Lebsack 4G WiFi signals ..,Not offensive,Neutral,Non-humorous,0,0,0,1,0,0,0
6193,requesting Lebsack for many years without success .,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6194,If Lebsack want a place to setup a WiFi transmission antenna we are happy to give it for free to Lebsack ...,Not offensive,Neutral,Non-humorous,0,0,0,1,0,0,0
6195,How to get Gerhold 4g sim,Not offensive,Neutral,Non-humorous,0,0,0,0,0,1,0
6196,Nice.happy x.'mus,Not offensive,Positive,Non-humorous,0,0,0,0,0,0,1
6197,Agneepath,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6198,Iooo me okkama effect dalane. Sira 4to ekak nedda😂😂,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6199,How much is it,Not offensive,Neutral,Non-humorous,1,0,0,0,0,0,0
6200,18 squares,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6201,කෝ බාටෙල් එක බොල මුන්ට රිප්ලයි කරන්න බැරිද,Abusive,Neutral,Humorous,0,0,0,0,0,0,1
6202,ඉන්ටර් ග්රෑම් 😂,Not offensive,Neutral,Humorous,0,0,0,0,0,0,1
6203,දකුණ නිකන් අකුන වගේ....,Hate-Inducing,Neutral,Humorous,0,0,0,0,0,0,1
6204,Free calls Happy Valentines day.,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
6205,උන බට තුවක්කුව,Not offensive,Neutral,Non-humorous,0,0,0,0,0,0,1
