post_tokens,toxic_tokens,post_label
"['oh', 'i', 'know', 'that', 'but', 'they', 'were', 'not', 'whiny', 'little', 'faggots', 'can', 'you', 'belive', 'i', 'got', 'banned', 'for', 'calling', 'mayor', 'of', 'london', 'a', 'pakemon', 'im', 'certain', 'a', 'european', 'muslim', 'cunt', 'is', 'in', 'charge', 'of', 'policing', 'my', 'account', 'becasue', 'american', 'pakis', 'are', 'not', 'offended', 'by', 'calling', 'them', 'paki']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['<user>', '<user>', 'this', 'so', 'sick', 'too', 'call', 'for', 'this', 'person', 'to', 'get', 'raped', 'well', 'theres', 'something', 'call', 'karma']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['how', 'the', 'fuck', 'did', 'that', 'nigger', 'secured', 'this', 'my', 'head', 'is', 'so', 'hot']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['dear', 'white', 'america', 'we', 'gave', 'them', 'the', 'vote', 'we', 'gave', 'them', 'equality', 'we', 'gave', 'them', 'our', 'cities', 'we', 'gave', 'them', 'ebt', 'housing', 'affirmative', 'action', 'we', 'gave', 'them', 'stardom', 'multi', 'million', 'dollar', 'salaries', 'guess', 'what', 'they', 'still', 'hate', 'you', 'they', 'will', 'always', 'hate', 'you', 'stop', 'apologizing', 'white', 'man', 'fight', 'back']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",offensive
"['for', 'guerilla', 'warfafe', 'events', 'like', 'lasvegasshooting', 'is', 'why', 'many', 'jews', 'seek', 'fame', 'posing', 'as', 'conservatives', 'on', 'twitter', 'and', 'in', 'radio', 'shows', 'so', 'they', 'can', 'feed', 'their', 'followers', 'all', 'kinds', 'of', 'false', 'talking', 'points', 'away', 'from', 'the', 'truth', 'after', 'their', 'attacks']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['<user>', 'are', 'u', 'going', 'to', 'be', 'muslim', 'd']","[0, 0, 0, 0, 0, 0, 0, 0]",normal
"['it', 'seems', 'that', 'the', 'whole', 'blm', 'movement', 'boomeranged', 'on', 'blacks', 'in', 'the', 'ghettos', 'ytd', 'in', '<number>', 'homicides', 'in', 'chicago', 'are', 'down', 'from', 'the', 'same', 'period', 'in', '<number>', 'but', 'are', 'still', 'way', 'up', 'from', 'the', 'same', 'time', 'period', 'in', '<number>']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['deleted', 'twitter', 'facebook', 'and', 'messanger', 'today', 'am', 'finally', 'done', 'with', 'the', 'censorship', 'and', 'selling', 'of', 'info', 'may', 'fuckerberg', 'become', 'the', 'bitch', 'of', 'a', 'mussel', 'and', 'his', 'wife', 'a', 'sex', 'slave', 'in', 'iran']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",hatespeech
"['miss', 'kennedy', 'six', 'grade', 'i', 'hate', 'you', 'and', 'i', 'do', 'have', 'an', 'attitude', 'problem', 'which', 'i', 'am', 'adjusting', 'how', 'is', 'the', 'black', 'gym', 'teacher', 'mr', 'green']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['on', 'average', 'blacks', 'commit', 'far', 'more', 'crimes', 'but', 'you', 'can', 'not', 'understand', 'averages', 'so', 'enjoy', 'your', 'nigger', 'paradise', 'community']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hatespeech
"['<user>', '<user>', '<user>', 'no', 'wonder', 'why', 'muslim', 'countries', 'are', 'not', 'so', 'well', 'developed', 'all', 'they', 'got', 'to', 'do', 'is', 'cry', 'get', 'yourself', 'known', 'whatever', 'you', 'are', 'eating', 'earning', 'drinking', 'leisure', 'is', 'triple', 'the', 'way', 'we', 'are', 'enjoying', 'so', 'ya', 'we', 'do', 'not', 'give', 'f', 'about', 'you']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['niggers', 'can', 'not', 'summon', 'tulpas']","[1, 0, 0, 0, 0]",hatespeech
"['the', 'struggle', 'of', 'coming', 'from', 'a', 'redneck', 'country', 'family', 'is', 'your', 'phone', 'is', 'going', 'to', 'autocorrect', 'to', 'party', 'loud', 'when', 'you', 'try', 'to', 'type', 'your', 'aunt', 'name', 'patty', 'lou', '😅']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['he', 'will', 'be', 'out', 'in', 'a', 'few', 'years', 'for', 'good', 'muzzie', 'behavior', 'or', 'pardoned', 'by', 'the', 'next', 'pres']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['why', 'is', 'she', 'apologizing', 'to', 'the', 'token', 'ghetto', 'boy']","[0, 0, 0, 0, 0, 0, 1, 1, 1]",offensive
"['what', 'a', 'cohen', 'cidence', 'news', 'coverage', 'of', 'syria', 'attack', 'took', 'over', 'munster', 'muslim', 'attack', 'man', 'those', 'global', 'elite', 'must', 'be', 'just', 'plain', 'lucky', 'in', 'the', 'timing', 'of', 'things']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['<user>', '<user>', 'it', 'not', 'homogeneous', 'it', 'just', 'that', 'asian', 'immigrants', 'are', 'not', 'as', 'vocal', 'visible']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['you', 'niggers', 'need', 'to', 'sack', 'up', 'and', 'tweet', 'nigger']","[0, 1, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['who', 'is', 'was', 'obola', '<number>', 'year', 'old', 'in', 'chief', '<number>', 'dollar', 'muslim', 'pimp', 'a', 'hole', 'musloid', 'a', 'token', 'to', 'make', 'stupid', 'white', 'people', 'feel', 'less', 'guilty', 'a', 'tr', '<user>', 'gay', 'husband', 'americahaterinchief', 'america', 'hating', 'globalist', 'elitist', 'piece', 'of', 'trash', 'arrogant', 'pompous', 'narcissistic', 'thug', 'attention', 'hound']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['the', 'kike', 'in', 'question', 'is', 'the', 'one', 'in', 'the', 'video', 'yelling', 'at', 'the', 'cops', 'they', 'did', 'not', 'do', 'anything', 'wrong']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['niggers', 'are', 'so', 'embarrassing']","[1, 0, 0, 0]",hatespeech
"['this', 'nigger', 'just', 'saved', 'the', 'uk']","[0, 1, 0, 0, 0, 0]",hatespeech
"['i', '’', 'm', 'not', 'gonna', 'promote', 'anything', 'of', 'mine', 'free', 'palestine', '🇵', '🇸', '🇵', '🇸', '🇵', '🇸', '🇵', '🇸', '🇵', '🇸', '🇵', '🇸', '🇵', '🇸', '🇵', '🇸', '🇵', '🇸', '🇵', '🇸', 'and', 'eid', 'mubarak', 'to', 'all', 'my', 'muslim', 'brothers', 'and', 'sisters', '❤', '️', '🕌', '🌙']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['yo', 'why', 'some', 'old', 'white', 'guy', 'start', 'coming', 'at', 'me', 'at', 'the', 'gas', 'station', 'cause', 'my', 'music', 'is', 'ghetto', '😭', 'nigga', 'said', 'this', 'is', 'not', 'the', 'ghetto', 'go', 'somewhere', 'else', 'guy', 'stfu', 'once', 'i', 'said', 'he', 'looked', 'broke', 'tho']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['to', 'this', 'day', 'a', 'nigga', 'still', 'talking', 'bout', 'they', 'wish', 'they', 'did', 'right', 'by', 'me']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['all', 'jews', 'in', 'senate', 'there', '<number>', 'who', 'have', 'dual', 'citizenship', 'it', 'would', 'be', 'no', 'whites', 'or', 'non', 'jew', 'in', 'gov', 'read', 'protocols', 'of', 'the', 'elders', 'of', 'zion']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",offensive
"['i', 'do', 'not', 'even', 'have', 'to', 'argue', 'against', 'the', 'philosophical', 'concept', 'the', 'belief', 'that', 'there', 'is', 'any', 'way', 'to', 'accomplish', 'the', 'stated', 'goals', 'forced', 'expulsion', 'is', 'completely', 'delusional', 'until', 'racetards', 'have', 'a', 'viable', 'plan', 'they', 'are', 'just', 'engaging', 'in', 'a', 'pointless', 'retard', 'circle', 'jerk', 'but', 'whatever', 'keeps', 'them', 'busy']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",offensive
"['<user>', 'shame', 'for', 'silent', 'muslim', 'country']","[0, 0, 0, 0, 0, 0]",normal
"['is', 'not', 'it', 'the', 'jews', 'who', 'make', 'films', 'glorifying', 'the', 'mass', 'murderer', 'nelson', 'mandela']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",offensive
"['i', 'attempted', 'to', 'neck', 'a', 'bird', 'last', 'and', 'she', 'turned', 'out', 'to', 'be', 'a', 'lesbian', 'and', 'pied', 'me', 'so', 'in', 'retaliation', 'those', 'basket', 'ball', 'dykes', 'can', 'fuck', 'off', 'tweet', 'it', 'fair', 'play', '<user>']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['to', 'all', 'of', 'you', 'fawning', 'over', 'altright', 'women', 'you', 'are', 'a', 'faggot', 'these', 'women', 'have', 'not', 'red', 'pilled', 'anybody', 'they', 'have', 'lead', 'them', 'astray', 'you', 'accept', 'women', 'as', 'your', 'leaders', 'now', 'might', 'as', 'well', 'have', 'voted', 'for', 'hillary', 'most', 'of', 'their', 'followers', 'are', 'civic', 'nationalist', 'cucks', 'who', 'woke']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['studs', 'dykes', 'deserve', 'random', 'flowers', '🗣', 'studs', 'dykes', 'deserve', 'to', 'be', 'babied', '🗣', 'studs', 'and', 'dykes', 'deserve', 'everything', 'us', 'femmes', 'do', 'stop', 'being', 'the', 'double', 'standard', '🗣']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['<user>', 'also', 'hunt', 'conveniently', 'forgot', 'to', 'mention', 'that', 'at', 'least', '<number>', 'of', 'singapores', '’', 'workforce', 'are', 'immigrants', '…']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['i', 'was', 'born', 'ghetto', 'you', 'were', 'born', 'a', 'bitch', 'nigga']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['horny', 'teens', 'dm', 'me', 'to', 'trade', 'gayteen', 'gaytrade', 'gaysnap']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['if', 'liberals', 'truly', 'do', 'not', 'believe', 'it', 'is', 'a', 'problem', 'if', 'european', 'magazines', 'and', 'media', 'display', 'black', 'people', 'middle', 'easterners', 'and', 'asians', 'as', 'europeans', 'then', 'why', 'do', 'they', 'think', 'it', 'is', 'a', 'problem', 'if', 'they', 'do', 'not', 'either', 'race', 'matters', 'or', 'it', 'does', 'not', 'can', 'not', 'have', 'it', 'both', 'ways']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['niki', 'is', 'a', 'faggot', 'i', 'love', 'them']","[0, 0, 0, 1, 0, 0, 0]",hatespeech
"['made', 'a', 'joke', 'to', 'my', 'gf', 'about', 'stealing', 'fancy', 'jewelry', 'for', 'my', 'wife', 'and', 'she', 'about', 'lost', 'her', 'shit', 'all', 'her', 'gay', 'marbles']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['<user>', 'yea', 'that', 'so', 'so', 'true', 'more', 'info', 'han', 'faggot', 'it', 'becoming', 'feminine', 'thanks', 'for', 'correcting', 'me']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['someone', 'up', 'there', 'in', 'looney', 'toons', 'san', 'fran', 'do', 'america', 'a', 'favor', 'kill', 'that', 'fucking', 'wetback', 'murderer', 'thanks']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",hatespeech
"['<user>', 'ban', 'islam', 'anyway']","[0, 1, 1, 1]",hatespeech
"['you', 'are', 'pretty', 'retarded', 'dude', 'and', 'english', 'clearly', 'is', 'not', 'your', 'first', 'language', 'try', 'punctuation', 'next', 'time', 'it', 'really', 'helps']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['clumpcake', 'being', 'racist', 'to', 'asians', 'what', 'new', '🤭', '🤭']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['note', 'how', 'all', 'the', 'blacks', 'africans', 'wetbacks', 'goatfuckers', 'and', 'queers', 'want', 'to', 'endlessly', 'bitch', 'and', 'cry', 'about', 'how', 'oppressed', 'they', 'are', 'in', 'our', 'white', 'supremacist', 'countries', 'but', 'they', 'never', 'want', 'to', 'leave', 'why', 'is', 'that', 'i', 'wonder', 'showthemthedoor', 'deportthemall']","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",hatespeech
"['this', 'bitch', 'keep', 'wearing', 'weave', 'i', 'told', 'her', 'grow', 'inches']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['<user>', 'this', 'ghetto', 'af', 'gimme', 'one']","[0, 0, 1, 0, 0, 0]",offensive
"['when', 'that', 'rag', 'head', 'nadiya', 'won', 'the', 'great', 'british', 'bake', 'off', 'the', 'media', 'described', 'her', 'as', 'moslem', 'but', 'the', 'child', 'rapists', 'in', 'rotherham', 'were', 'called', 'asian', 'moslem', 'when', 'their', 'baking', 'asian', 'when', 'their', 'raping']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['charlie', 'daniels', '\u200f', '<user>', 'twitter', 'assad', 'of', 'syria', 'has', 'said', 'in', 'an', 'interview', 'that', 'there', 'were', 'terrorists', 'among', 'the', 'refugees', 'check', 'it', 'out']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['i', 'see', 'you', 'are', 'friends', 'with', 'the', 'nigger', 'cyph', 'who', 'gives', 'a', 'fuck', 'what', 'you', 'think', 'muted', 'dude']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['all', 'because', 'some', 'scumbag', 'capitalists', 'refuse', 'to', 'pay', 'tax', 'looking', 'at', 'the', 'damned', 'jews']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",offensive
"['<user>', '<user>', '<user>', 'god', 'bless', 'you', 'lady', 'god', 'loves', 'you', 'hope', 'someday', 'you', 'make', 'a', 'positive', 'act', 'on', 'someone', 'who', 'needs', 'it', 'like', 'the', 'illegal', 'aliens']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['people', 'in', 'my', 'ghetto', 'ass', 'school', 'used', 'to', 'wear', 'shirts', 'like', 'these', 'like', 'xl', 'sized']","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['<user>', 'i', 'fucking', 'hate', 'you', '😂', '😂', '😂']","[0, 0, 0, 0, 0, 0, 0, 0]",normal
"['<user>', 'no', 'such', 'thing', 'as', 'undocumented', 'they', 'are', 'illegal', 'aliens', 'just', 'like', 'you', 'are', 'you', 'committed', 'immigration', 'fraud', 'tax', 'fraud', 'campaign', 'finance', 'fraud', 'married', 'your', 'brother', 'and', 'broke', 'up', 'two', 'families', 'by', 'having', 'an', 'affair', 'with', 'a', 'white', 'christian', 'tic', 'toc']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['with', 'a', 'high', 'purchasing', 'currency', 'youth', 'could', 'buy', 'more', 'stuff', 'find', 'a', 'girlfriend', 'buy', 'a', 'house', 'and', 'keep', 'the', 'economy', 'going', 'jews', 'will', 'put', 'all', 'humanity', 'in', 'deathcamps', 'and', 'slave', 'factories', 'if', 'humnaity', 'doesnt', 'unite', 'agains', 'the', 'jews', 'and', 'their', 'racism', 'against', 'all', 'mankind']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",hatespeech
"['<user>', 'strong', 'words', 'for', 'a', 'white', 'boy', 'to', 'be', 'telling', 'a', 'native', 'american']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['wow', 'mind', 'blown', 'follow', 'the', 'white', 'rabbit', 'q']","[0, 0, 0, 0, 0, 0, 0, 0]",normal
"['<number>', 'specifically', 'the', 'male', 'acquiescence', 'to', 'female', 'liberation', 'has', 'resulted', 'in', 'this', 'current', 'conundrum', 'in', 'order', 'to', 'solve', 'the', 'current', 'conundrum', 'women', 'must', 'be', 'de', 'liberated', 'by', 'having', 'their', 'decision', 'making', 'privileges', 'removed']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",hatespeech
"['<user>', '<user>', 'hear', 'u', 'really', 'are', 'retarded']","[0, 0, 0, 0, 0, 0, 1]",offensive
"['it', 'domestic', 'violence', 'awareness', 'month', 'so', 'here', 'your', 'reminder', 'that', 'anyone', 'of', 'any', 'gender', 'in', 'any', 'partnered', 'relationship', 'can', 'be', 'a', 'victim', 'or', 'a', 'perpetrator', 'let', 'us', 'not', 'erase', 'lgbtqia', 'victims', 'yes', 'including', 'ace', 'aro', 'and', 'nb', 'people', 'or', 'male', 'victims', 'of', 'abusive', 'women']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['congratulations', 'londonistan', 'in', '<number>', 'short', 'years', 'you', 'managed', 'to', 'get', 'back', 'the', 'caliphate', 'the', 'evil', 'celts', 'stole', 'good', 'job', 'queen', 'of', 'farts', 'and', 'parliament', 'will', 'you', 'be', 'killing', 'the', 'evil', 'whites', 'yourselves', 'or', 'will', 'you', 'have', 'a', 'superior', 'shitskin', 'do', 'it']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",offensive
"['kinda', 'disappointing', 'to', 'see', '<user>', 'censoring', 'rocketman', 'major', 'scenes', 'being', 'cut', 'down', 'and', 'edited', 'to', 'avoid', 'showing', 'anything', 'too', 'gay']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['here', 'the', 'deal', 'teach', 'you', 'are', 'gonna', 'stop', 'making', 'me', 'watch', 'gay', 'pbs', 'and', 'i', 'am', 'gonna', 'call', 'you', 'a', 'good', 'lil', 'white', 'bitch', 'got', 'it']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",hatespeech
"['ffs', 'everthing', 'is', 'offensive', 'to', 'muslimes']","[0, 0, 0, 0, 0, 1]",offensive
"['it', 'may', 'be', 'that', 'i', 'am', 'in', 'california', 'they', 'are', 'mostly', 'wetback', 'catholics', 'disgusting', 'hostile', 'creatures', 'no', 'matter', 'what', 'god', 'they', 'pray', 'to']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",hatespeech
"['<user>', 'dear', 'not', 'me', 'who', 'checked', 'them', 'but', 'who', 'registered', 'legally', 'the', 'refugee', 'agency', 'was', 'checked', 'them', 'to', 'know', 'if', 'they', 'were', 'ready', 'to', 'be', 'refugees', 'to', 'send', 'them', 'to', 'the', 'resettlement', 'countries']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['america', 'is', 'not', 'going', 'to', 'elect', 'a', 'marxist', 'negress', 'to', 'be', 'president', 'sorry']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",hatespeech
"['leader', 'of', 'dnc', 'is', 'extremist', 'communist', 'his', 'deputy', 'is', 'muslim', 'who', 'believes', 'in', 'sharia', 'together', 'they', 'plan', 'to', 'spread', 'hate', 'intolerance', 'create', 'more', 'division', 'in', 'usa', 'install', 'communism', 'they', 'have', 'begun', 'indoctrinating', 'youths', 'who', 'r', 'stupid', 'enough', 'to', 'believe', 'that', 'world', 'utopia', 'is', 'possible']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",offensive
"['the', 'dyke', 'wants', 'her', 'kpop', 'boy']","[0, 0, 0, 0, 0, 0]",normal
"['<user>', 'do', 'i', 'look', 'like', 'a', 'faggot', 'basher', 'to', 'you', 'you', 'stupid', 'fucking', 'human', 'boy', 'you', 'have', 'got', 'a', 'mouth']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['these', 'worked', 'for', 'me', 'hahaha', 'retard', 'is', 'a', 'mad', 'trigger', 'word', 'for', 'them']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",offensive
"['over', '<number>', 'white', 'supremacist', 'terrorists', 'attacks', 'occurred', 'during', 'the', 'red', 'summer', 'but', 'there', 'was', 'extreme', 'racist', 'violence', 'in', 'the', 'years', 'before', 'east', 'st', 'louis', 'in', '<number>', 'and', 'after', 'tulsa', 'in', '<number>', 'and', 'rosewood', 'in', '<number>', 'these', 'were', 'not', 'just', 'attacks', 'on', 'black', 'people', 'but', 'black', 'communities']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
"['<user>', 'these', 'countries', 'will', 'not', 'reveal', 'their', 'methods', 'and', 'capabilities', 'for', 'trump', 'although', 'no', 'doubt', 'the', 'australian', 'pm', 'would', 'be', 'tempted', 'they', 'loathe', 'his', 'shiny', 'white', 'ass', 'but', 'they', 'know', 'he', 'will', 'be', 'gone', 'soon', 'enough', 'with', 'or', 'without', 'their', 'help']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",normal
